date,admin1,temp_max,temp_min,precipitation
2023-09-26,Deir ez-Zor,30.4,9.1,0.0
2023-09-27,Aleppo,23.2,7.3,0.0
2023-09-27,Damascus,19.4,11.1,0.0
2023-09-27,Homs,23.8,8.1,0.0
2023-09-27,Idlib,23.5,12.5,0.0
2023-09-27,Lattakia,16.6,10.7,0.0
2023-09-27,Hama,21.0,8.0,0.0
2023-09-27,Al-Hasakah,28.7,9.8,0.0
2023-09-27,Deir ez-Zor,31.1,12.3,5.9
2023-09-28,Aleppo,24.3,9.5,0.0
2023-09-28,Damascus,22.9,5.7,0.0
2023-09-28,Homs,16.4,2.9,5.9
2023-09-28,Idlib,23.9,7.3,0.0
2023-09-28,Lattakia,20.3,12.8,0.0
2023-09-28,Hama,26.6,8.6,9.6
2023-09-28,Al-Hasakah,25.5,9.4,2.7
2023-09-28,Deir ez-Zor,32.5,7.2,0.0
2023-09-29,Aleppo,20.4,7.7,0.0
2023-09-29,Damascus,26.1,3.7,0.0
2023-09-29,Homs,24.0,7.4,0.0
2023-09-29,Idlib,25.4,7.8,0.0
2023-09-29,Lattakia,23.4,12.5,0.9
2023-09-29,Hama,24.3,10.0,2.0
2023-09-29,Al-Hasakah,25.8,7.4,0.0
2023-09-29,Deir ez-Zor,28.2,10.5,0.0
2023-09-30,Aleppo,24.3,3.3,0.0
2023-09-30,Damascus,18.9,3.1,0.0
2023-09-30,Homs,20.6,2.3,0.0
2023-09-30,Idlib,21.2,4.6,2.3
2023-09-30,Lattakia,23.1,10.6,0.0
2023-09-30,Hama,21.5,5.6,0.0
2023-09-30,Al-Hasakah,23.9,7.1,0.0
2023-09-30,Deir ez-Zor,35.2,9.6,0.0
2023-10-01,Aleppo,20.3,7.0,0.0
2023-10-01,Damascus,20.6,8.2,0.0
2023-10-01,Homs,14.8,1.1,3.2
2023-10-01,Idlib,24.9,5.6,0.0
2023-10-01,Lattakia,19.8,11.8,0.0
2023-10-01,Hama,19.9,10.2,0.0
2023-10-01,Al-Hasakah,19.9,9.0,2.1
2023-10-01,Deir ez-Zor,22.2,6.3,0.0
2023-10-02,Aleppo,17.6,4.8,0.0
2023-10-02,Damascus,17.1,4.9,0.0
2023-10-02,Homs,21.1,4.3,0.0
2023-10-02,Idlib,21.8,5.5,0.0
2023-10-02,Lattakia,20.8,11.5,0.0
2023-10-02,Hama,17.7,9.7,0.0
2023-10-02,Al-Hasakah,22.8,3.1,0.0
2023-10-02,Deir ez-Zor,33.1,8.0,0.0
2023-10-03,Aleppo,20.3,6.6,0.0
2023-10-03,Damascus,18.3,7.1,0.0
2023-10-03,Homs,18.6,-1.7,0.0
2023-10-03,Idlib,17.9,3.5,0.0
2023-10-03,Lattakia,21.6,9.8,3.0
2023-10-03,Hama,20.9,7.2,0.0
2023-10-03,Al-Hasakah,21.0,0.4,0.0
2023-10-03,Deir ez-Zor,26.4,3.8,0.0
2023-10-04,Aleppo,20.2,5.0,0.0
2023-10-04,Damascus,24.4,8.6,0.0
2023-10-04,Homs,24.2,1.6,1.7
2023-10-04,Idlib,22.1,2.6,0.0
2023-10-04,Lattakia,20.1,5.2,4.6
2023-10-04,Hama,22.1,4.0,3.9
2023-10-04,Al-Hasakah,21.7,3.2,0.0
2023-10-04,Deir ez-Zor,29.1,4.2,0.0
2023-10-05,Aleppo,20.1,3.5,0.0
2023-10-05,Damascus,22.2,1.1,0.0
2023-10-05,Homs,20.9,1.4,0.0
2023-10-05,Idlib,21.7,6.5,9.8
2023-10-05,Lattakia,19.5,5.8,4.3
2023-10-05,Hama,21.3,2.2,0.0
2023-10-05,Al-Hasakah,22.0,3.1,0.0
2023-10-05,Deir ez-Zor,26.1,7.8,0.0
2023-10-06,Aleppo,21.1,4.1,0.0
2023-10-06,Damascus,23.4,3.3,0.0
2023-10-06,Homs,14.6,7.5,0.0
2023-10-06,Idlib,20.0,1.3,3.2
2023-10-06,Lattakia,17.0,7.7,1.2
2023-10-06,Hama,15.1,0.3,0.0
2023-10-06,Al-Hasakah,19.7,5.0,0.0
2023-10-06,Deir ez-Zor,20.9,2.6,6.5
2023-10-07,Aleppo,20.1,1.2,0.0
2023-10-07,Damascus,22.0,2.4,0.0
2023-10-07,Homs,17.8,1.3,0.0
2023-10-07,Idlib,22.5,4.8,0.1
2023-10-07,Lattakia,18.8,7.6,0.0
2023-10-07,Hama,21.3,10.4,3.2
2023-10-07,Al-Hasakah,20.6,2.3,0.0
2023-10-07,Deir ez-Zor,30.8,8.3,7.8
2023-10-08,Aleppo,18.0,5.7,21.2
2023-10-08,Damascus,19.2,3.3,3.7
2023-10-08,Homs,23.9,-1.4,0.0
2023-10-08,Idlib,16.2,1.4,0.0
2023-10-08,Lattakia,17.5,9.2,3.9
2023-10-08,Hama,23.3,2.4,0.0
2023-10-08,Al-Hasakah,21.0,3.1,0.0
2023-10-08,Deir ez-Zor,26.4,0.9,22.7
2023-10-09,Aleppo,18.5,2.4,0.0
2023-10-09,Damascus,17.4,-1.9,0.0
2023-10-09,Homs,19.6,-0.1,0.0
2023-10-09,Idlib,22.1,0.4,1.4
2023-10-09,Lattakia,19.5,5.2,0.0
2023-10-09,Hama,16.7,3.8,0.0
2023-10-09,Al-Hasakah,17.9,0.8,15.8
2023-10-09,Deir ez-Zor,30.1,1.1,0.0
2023-10-10,Aleppo,16.7,1.0,2.1
2023-10-10,Damascus,17.3,5.2,0.0
2023-10-10,Homs,16.8,3.7,0.0
2023-10-10,Idlib,23.5,7.0,0.0
2023-10-10,Lattakia,22.3,6.0,4.7
2023-10-10,Hama,19.2,4.2,0.0
2023-10-10,Al-Hasakah,21.0,3.8,0.0
2023-10-10,Deir ez-Zor,25.4,2.7,4.4
2023-10-11,Aleppo,15.5,5.5,4.7
2023-10-11,Damascus,19.2,4.1,0.0
2023-10-11,Homs,18.4,0.7,0.0
2023-10-11,Idlib,20.0,1.4,1.1
2023-10-11,Lattakia,19.5,9.0,0.0
2023-10-11,Hama,19.7,9.5,3.0
2023-10-11,Al-Hasakah,16.3,1.2,0.0
2023-10-11,Deir ez-Zor,23.6,7.6,0.0
2023-10-12,Aleppo,20.5,-0.1,0.0
2023-10-12,Damascus,16.0,0.2,0.0
2023-10-12,Homs,15.3,0.2,0.0
2023-10-12,Idlib,17.8,-0.1,1.8
2023-10-12,Lattakia,19.7,6.8,8.3
2023-10-12,Hama,15.5,5.1,0.0
2023-10-12,Al-Hasakah,17.3,0.7,0.0
2023-10-12,Deir ez-Zor,24.5,0.8,0.0
2023-10-13,Aleppo,12.8,5.6,1.5
2023-10-13,Damascus,18.5,4.3,3.1
2023-10-13,Homs,20.2,1.5,0.0
2023-10-13,Idlib,19.3,2.3,0.0
2023-10-13,Lattakia,19.1,9.3,0.9
2023-10-13,Hama,17.9,-0.9,0.2
2023-10-13,Al-Hasakah,15.7,-2.1,0.0
2023-10-13,Deir ez-Zor,23.1,0.6,0.0
2023-10-14,Aleppo,17.0,5.8,0.0
2023-10-14,Damascus,21.2,5.7,16.8
2023-10-14,Homs,19.2,-1.7,3.1
2023-10-14,Idlib,20.1,1.4,0.0
2023-10-14,Lattakia,17.1,4.8,4.5
2023-10-14,Hama,18.4,-0.2,12.5
2023-10-14,Al-Hasakah,17.3,1.3,8.0
2023-10-14,Deir ez-Zor,23.2,2.9,0.0
2023-10-15,Aleppo,11.9,1.5,0.0
2023-10-15,Damascus,19.5,3.7,3.9
2023-10-15,Homs,16.1,-2.2,0.0
2023-10-15,Idlib,25.9,2.4,0.0
2023-10-15,Lattakia,13.1,6.2,0.0
2023-10-15,Hama,16.6,1.5,0.0
2023-10-15,Al-Hasakah,21.9,2.7,0.0
2023-10-15,Deir ez-Zor,20.1,4.1,0.0
2023-10-16,Aleppo,24.7,1.1,6.4
2023-10-16,Damascus,18.9,6.2,0.0
2023-10-16,Homs,21.0,-3.7,0.0
2023-10-16,Idlib,19.3,4.6,8.1
2023-10-16,Lattakia,19.7,9.7,1.3
2023-10-16,Hama,18.5,4.8,0.0
2023-10-16,Al-Hasakah,23.8,0.1,0.0
2023-10-16,Deir ez-Zor,20.0,4.0,6.0
2023-10-17,Aleppo,18.5,3.6,2.1
2023-10-17,Damascus,18.1,4.5,0.0
2023-10-17,Homs,13.5,1.5,0.4
2023-10-17,Idlib,15.9,3.7,0.0
2023-10-17,Lattakia,20.6,6.3,0.0
2023-10-17,Hama,18.1,-0.6,0.0
2023-10-17,Al-Hasakah,18.5,-2.4,0.0
2023-10-17,Deir ez-Zor,26.6,4.0,0.0
2023-10-18,Aleppo,20.7,-1.2,0.0
2023-10-18,Damascus,21.2,1.0,0.0
2023-10-18,Homs,21.5,1.5,0.0
2023-10-18,Idlib,14.5,2.2,4.9
2023-10-18,Lattakia,18.7,9.9,17.3
2023-10-18,Hama,14.7,1.4,0.0
2023-10-18,Al-Hasakah,27.7,1.1,0.0
2023-10-18,Deir ez-Zor,20.1,0.1,0.0
2023-10-19,Aleppo,16.3,-2.8,0.0
2023-10-19,Damascus,14.7,-2.0,2.4
2023-10-19,Homs,15.3,-3.0,0.0
2023-10-19,Idlib,14.6,2.1,0.0
2023-10-19,Lattakia,14.8,6.6,0.0
2023-10-19,Hama,18.9,2.2,0.0
2023-10-19,Al-Hasakah,20.4,-2.7,0.0
2023-10-19,Deir ez-Zor,16.9,-1.5,0.0
2023-10-20,Aleppo,11.8,-3.3,0.0
2023-10-20,Damascus,14.2,-3.0,0.0
2023-10-20,Homs,13.1,-0.3,0.0
2023-10-20,Idlib,23.1,0.3,0.5
2023-10-20,Lattakia,14.6,5.1,0.0
2023-10-20,Hama,12.4,-0.6,3.4
2023-10-20,Al-Hasakah,20.2,-0.6,0.0
2023-10-20,Deir ez-Zor,18.9,4.5,0.0
2023-10-21,Aleppo,14.8,-1.6,9.1
2023-10-21,Damascus,17.1,-1.1,0.0
2023-10-21,Homs,15.3,0.8,0.0
2023-10-21,Idlib,16.6,-4.0,0.0
2023-10-21,Lattakia,17.0,7.4,0.0
2023-10-21,Hama,19.7,3.6,65.4
2023-10-21,Al-Hasakah,10.0,-2.9,0.0
2023-10-21,Deir ez-Zor,22.9,2.6,0.0
2023-10-22,Aleppo,13.2,0.5,0.0
2023-10-22,Damascus,16.9,1.1,0.0
2023-10-22,Homs,12.4,-6.8,0.0
2023-10-22,Idlib,16.7,-4.2,0.0
2023-10-22,Lattakia,18.5,5.9,7.3
2023-10-22,Hama,16.0,-3.3,1.7
2023-10-22,Al-Hasakah,13.7,-0.6,0.0
2023-10-22,Deir ez-Zor,22.3,-2.8,0.0
2023-10-23,Aleppo,17.3,-3.9,0.0
2023-10-23,Damascus,11.9,-5.0,0.0
2023-10-23,Homs,11.3,2.6,4.7
2023-10-23,Idlib,16.7,-5.6,14.5
2023-10-23,Lattakia,20.9,9.6,0.0
2023-10-23,Hama,16.2,6.0,0.0
2023-10-23,Al-Hasakah,7.7,0.4,0.0
2023-10-23,Deir ez-Zor,23.6,1.7,0.0
2023-10-24,Aleppo,17.0,2.1,0.0
2023-10-24,Damascus,9.8,-0.1,21.6
2023-10-24,Homs,8.5,-4.7,0.0
2023-10-24,Idlib,14.4,3.5,2.2
2023-10-24,Lattakia,13.2,-0.3,0.3
2023-10-24,Hama,21.8,-3.3,0.0
2023-10-24,Al-Hasakah,17.1,0.6,0.0
2023-10-24,Deir ez-Zor,20.9,-4.7,0.0
2023-10-25,Aleppo,10.8,-1.3,6.2
2023-10-25,Damascus,22.7,-3.2,0.0
2023-10-25,Homs,17.9,-0.9,0.0
2023-10-25,Idlib,12.8,-1.0,3.1
2023-10-25,Lattakia,19.3,7.8,4.1
2023-10-25,Hama,17.1,2.3,1.5
2023-10-25,Al-Hasakah,16.8,-1.1,5.1
2023-10-25,Deir ez-Zor,20.6,0.8,0.6
2023-10-26,Aleppo,10.7,0.2,13.0
2023-10-26,Damascus,13.7,-3.1,0.0
2023-10-26,Homs,12.5,1.8,0.1
2023-10-26,Idlib,20.7,-3.5,0.0
2023-10-26,Lattakia,13.2,5.4,0.0
2023-10-26,Hama,11.4,-3.1,0.0
2023-10-26,Al-Hasakah,16.0,-2.9,0.0
2023-10-26,Deir ez-Zor,24.8,-0.6,0.0
2023-10-27,Aleppo,16.8,3.5,0.0
2023-10-27,Damascus,18.7,-1.4,0.0
2023-10-27,Homs,10.8,-6.2,0.0
2023-10-27,Idlib,17.2,-4.7,0.0
2023-10-27,Lattakia,15.6,1.6,8.2
2023-10-27,Hama,14.0,-4.3,0.0
2023-10-27,Al-Hasakah,7.2,-2.7,0.0
2023-10-27,Deir ez-Zor,21.3,-1.6,0.0
2023-10-28,Aleppo,11.2,-3.1,0.0
2023-10-28,Damascus,13.6,-1.1,0.0
2023-10-28,Homs,9.7,-4.7,0.0
2023-10-28,Idlib,12.5,-4.4,0.0
2023-10-28,Lattakia,16.1,6.3,0.9
2023-10-28,Hama,10.2,-1.6,0.0
2023-10-28,Al-Hasakah,14.1,-2.0,0.0
2023-10-28,Deir ez-Zor,26.2,-2.2,0.0
2023-10-29,Aleppo,9.9,-1.4,0.2
2023-10-29,Damascus,12.0,-3.2,0.0
2023-10-29,Homs,11.6,-2.5,1.2
2023-10-29,Idlib,14.1,-1.9,0.0
2023-10-29,Lattakia,13.7,1.3,0.0
2023-10-29,Hama,17.0,-0.8,0.0
2023-10-29,Al-Hasakah,13.3,-0.9,0.0
2023-10-29,Deir ez-Zor,13.9,-6.0,0.0
2023-10-30,Aleppo,15.1,-3.0,0.0
2023-10-30,Damascus,8.6,-0.9,7.7
2023-10-30,Homs,8.3,-0.7,0.0
2023-10-30,Idlib,11.7,-1.0,0.4
2023-10-30,Lattakia,16.4,6.7,0.6
2023-10-30,Hama,17.3,1.3,0.0
2023-10-30,Al-Hasakah,10.2,-9.0,0.0
2023-10-30,Deir ez-Zor,19.2,-5.4,2.2
2023-10-31,Aleppo,7.4,-2.2,0.3
2023-10-31,Damascus,12.9,-3.3,6.1
2023-10-31,Homs,6.2,-7.1,0.0
2023-10-31,Idlib,13.8,-3.5,4.4
2023-10-31,Lattakia,13.1,4.8,3.3
2023-10-31,Hama,10.0,-2.4,0.0
2023-10-31,Al-Hasakah,8.0,-1.0,0.0
2023-10-31,Deir ez-Zor,22.6,-1.7,2.9
2023-11-01,Aleppo,12.4,-8.1,0.0
2023-11-01,Damascus,12.3,-3.1,7.2
2023-11-01,Homs,14.7,-1.3,1.6
2023-11-01,Idlib,16.6,-2.0,0.0
2023-11-01,Lattakia,13.8,4.2,0.0
2023-11-01,Hama,10.5,1.7,0.7
2023-11-01,Al-Hasakah,10.0,-7.0,0.0
2023-11-01,Deir ez-Zor,15.9,-2.0,0.0
2023-11-02,Aleppo,14.9,1.3,0.0
2023-11-02,Damascus,12.5,-4.0,3.5
2023-11-02,Homs,9.7,-4.2,0.0
2023-11-02,Idlib,8.8,-5.0,0.0
2023-11-02,Lattakia,19.6,4.5,1.7
2023-11-02,Hama,9.7,-4.2,0.0
2023-11-02,Al-Hasakah,9.5,-0.9,0.3
2023-11-02,Deir ez-Zor,24.2,0.5,4.9
2023-11-03,Aleppo,12.6,-5.1,20.6
2023-11-03,Damascus,12.3,-4.9,0.0
2023-11-03,Homs,10.0,-4.0,2.4
2023-11-03,Idlib,14.5,-6.6,0.0
2023-11-03,Lattakia,18.2,6.1,0.0
2023-11-03,Hama,12.0,4.3,0.0
2023-11-03,Al-Hasakah,14.0,-4.1,0.0
2023-11-03,Deir ez-Zor,20.9,-3.4,2.6
2023-11-04,Aleppo,11.9,-6.0,0.0
2023-11-04,Damascus,16.5,3.7,0.0
2023-11-04,Homs,9.5,-9.7,0.4
2023-11-04,Idlib,18.2,0.5,0.0
2023-11-04,Lattakia,16.4,4.2,0.0
2023-11-04,Hama,15.8,-3.1,0.0
2023-11-04,Al-Hasakah,9.1,-3.7,0.0
2023-11-04,Deir ez-Zor,18.4,-7.4,0.0
2023-11-05,Aleppo,17.2,-8.2,5.7
2023-11-05,Damascus,8.8,-0.4,3.2
2023-11-05,Homs,10.0,-6.4,0.0
2023-11-05,Idlib,9.4,-2.8,0.0
2023-11-05,Lattakia,17.4,3.3,0.0
2023-11-05,Hama,14.9,-6.0,4.0
2023-11-05,Al-Hasakah,12.6,-3.9,0.0
2023-11-05,Deir ez-Zor,15.6,-2.3,0.0
2023-11-06,Aleppo,8.5,-7.8,8.2
2023-11-06,Damascus,16.9,-4.5,0.0
2023-11-06,Homs,13.7,-6.1,0.0
2023-11-06,Idlib,16.5,-3.0,9.6
2023-11-06,Lattakia,18.9,5.5,0.0
2023-11-06,Hama,11.6,-7.5,0.0
2023-11-06,Al-Hasakah,7.3,-1.7,0.0
2023-11-06,Deir ez-Zor,19.9,-5.4,0.0
2023-11-07,Aleppo,8.6,-9.2,1.7
2023-11-07,Damascus,12.3,-8.0,0.0
2023-11-07,Homs,11.4,-9.5,0.0
2023-11-07,Idlib,15.6,-4.8,0.0
2023-11-07,Lattakia,12.5,5.3,0.0
2023-11-07,Hama,7.6,-7.5,2.4
2023-11-07,Al-Hasakah,16.6,-2.5,0.0
2023-11-07,Deir ez-Zor,17.5,-1.8,0.0
2023-11-08,Aleppo,8.3,-4.5,0.0
2023-11-08,Damascus,8.3,-7.3,0.0
2023-11-08,Homs,12.5,-7.4,0.7
2023-11-08,Idlib,9.7,-3.5,10.0
2023-11-08,Lattakia,14.4,5.6,0.0
2023-11-08,Hama,12.1,-0.2,0.0
2023-11-08,Al-Hasakah,7.5,-2.3,4.0
2023-11-08,Deir ez-Zor,13.6,-3.3,0.0
2023-11-09,Aleppo,8.8,-3.1,0.0
2023-11-09,Damascus,14.9,-3.1,0.0
2023-11-09,Homs,8.1,-8.5,12.0
2023-11-09,Idlib,9.9,-3.2,1.5
2023-11-09,Lattakia,14.2,4.2,0.2
2023-11-09,Hama,9.5,-1.1,6.1
2023-11-09,Al-Hasakah,8.5,-3.7,0.0
2023-11-09,Deir ez-Zor,20.0,-6.1,0.0
2023-11-10,Aleppo,7.2,-6.9,0.0
2023-11-10,Damascus,7.9,-4.8,0.0
2023-11-10,Homs,14.2,-2.2,0.0
2023-11-10,Idlib,11.1,-2.7,0.0
2023-11-10,Lattakia,17.7,5.5,4.4
2023-11-10,Hama,13.1,-5.5,0.0
2023-11-10,Al-Hasakah,5.9,-1.8,0.0
2023-11-10,Deir ez-Zor,17.5,-1.5,0.0
2023-11-11,Aleppo,12.2,-5.4,0.7
2023-11-11,Damascus,7.0,-5.0,0.0
2023-11-11,Homs,10.8,-5.4,4.0
2023-11-11,Idlib,7.1,-8.4,0.0
2023-11-11,Lattakia,12.4,3.3,0.0
2023-11-11,Hama,17.2,-5.1,0.0
2023-11-11,Al-Hasakah,12.8,-5.4,0.0
2023-11-11,Deir ez-Zor,20.4,-6.3,0.0
2023-11-12,Aleppo,7.8,-8.1,0.0
2023-11-12,Damascus,16.5,-6.6,0.0
2023-11-12,Homs,11.0,-2.3,0.0
2023-11-12,Idlib,10.1,-7.0,0.0
2023-11-12,Lattakia,13.6,3.2,1.2
2023-11-12,Hama,8.9,-5.1,0.0
2023-11-12,Al-Hasakah,11.0,-4.7,0.0
2023-11-12,Deir ez-Zor,21.1,-6.9,0.0
2023-11-13,Aleppo,11.8,-8.9,0.0
2023-11-13,Damascus,9.6,-5.5,0.0
2023-11-13,Homs,9.3,-6.8,0.0
2023-11-13,Idlib,9.5,-8.6,0.0
2023-11-13,Lattakia,12.9,5.5,2.4
2023-11-13,Hama,12.1,-6.2,4.2
2023-11-13,Al-Hasakah,3.9,-6.2,0.0
2023-11-13,Deir ez-Zor,15.8,-4.1,1.2
2023-11-14,Aleppo,10.8,-5.0,0.0
2023-11-14,Damascus,5.1,-5.6,0.0
2023-11-14,Homs,6.4,-7.5,2.3
2023-11-14,Idlib,9.4,-6.7,8.1
2023-11-14,Lattakia,9.3,-0.4,1.3
2023-11-14,Hama,6.2,-3.8,0.0
2023-11-14,Al-Hasakah,8.5,-9.6,0.0
2023-11-14,Deir ez-Zor,12.0,-1.7,0.0
2023-11-15,Aleppo,11.5,-7.2,0.0
2023-11-15,Damascus,9.5,-5.5,1.6
2023-11-15,Homs,8.8,-5.5,0.0
2023-11-15,Idlib,12.3,-7.2,2.2
2023-11-15,Lattakia,11.0,-0.3,0.0
2023-11-15,Hama,15.8,-3.2,0.0
2023-11-15,Al-Hasakah,9.4,-9.8,0.0
2023-11-15,Deir ez-Zor,19.3,-7.6,0.0
2023-11-16,Aleppo,8.9,-4.7,0.0
2023-11-16,Damascus,12.3,-6.5,2.5
2023-11-16,Homs,11.5,-7.2,0.0
2023-11-16,Idlib,7.7,-6.2,8.3
2023-11-16,Lattakia,13.1,2.1,1.6
2023-11-16,Hama,8.6,-5.5,0.0
2023-11-16,Al-Hasakah,8.1,-8.0,0.0
2023-11-16,Deir ez-Zor,12.3,-8.9,0.0
2023-11-17,Aleppo,7.5,-10.2,0.0
2023-11-17,Damascus,10.8,-8.9,3.1
2023-11-17,Homs,12.5,-8.5,1.6
2023-11-17,Idlib,5.3,-7.7,16.7
2023-11-17,Lattakia,17.1,3.7,5.8
2023-11-17,Hama,12.7,-6.4,0.0
2023-11-17,Al-Hasakah,11.8,-8.7,5.4
2023-11-17,Deir ez-Zor,18.5,-3.7,0.0
2023-11-18,Aleppo,10.9,-8.8,24.5
2023-11-18,Damascus,10.0,-6.5,0.2
2023-11-18,Homs,7.8,-10.4,5.0
2023-11-18,Idlib,11.0,-2.7,20.3
2023-11-18,Lattakia,15.1,3.2,8.1
2023-11-18,Hama,10.3,-7.2,0.0
2023-11-18,Al-Hasakah,10.7,-11.3,0.8
2023-11-18,Deir ez-Zor,15.8,-1.1,0.0
2023-11-19,Aleppo,11.9,-8.7,0.0
2023-11-19,Damascus,10.1,-13.8,0.0
2023-11-19,Homs,10.1,-7.9,0.0
2023-11-19,Idlib,6.1,-4.3,0.0
2023-11-19,Lattakia,13.6,2.7,0.0
2023-11-19,Hama,5.7,-3.7,0.3
2023-11-19,Al-Hasakah,6.8,-14.2,1.0
2023-11-19,Deir ez-Zor,14.4,-7.9,1.0
2023-11-20,Aleppo,12.1,-9.4,0.0
2023-11-20,Damascus,11.0,-5.0,0.0
2023-11-20,Homs,6.8,-9.0,0.0
2023-11-20,Idlib,10.9,-7.3,0.0
2023-11-20,Lattakia,15.1,1.5,2.7
2023-11-20,Hama,12.6,-8.6,0.0
2023-11-20,Al-Hasakah,6.7,-9.9,0.0
2023-11-20,Deir ez-Zor,16.1,-9.2,11.2
2023-11-21,Aleppo,9.9,-7.4,0.0
2023-11-21,Damascus,7.5,-4.5,0.0
2023-11-21,Homs,0.6,-8.9,1.2
2023-11-21,Idlib,4.9,-0.9,0.0
2023-11-21,Lattakia,11.0,5.6,7.4
2023-11-21,Hama,5.8,-8.0,0.0
2023-11-21,Al-Hasakah,10.9,-7.1,0.0
2023-11-21,Deir ez-Zor,14.8,-6.6,0.0
2023-11-22,Aleppo,11.1,-6.7,0.0
2023-11-22,Damascus,7.4,-4.9,0.0
2023-11-22,Homs,5.4,-8.8,1.5
2023-11-22,Idlib,10.4,-3.0,3.3
2023-11-22,Lattakia,14.1,3.3,6.4
2023-11-22,Hama,9.2,-3.6,5.5
2023-11-22,Al-Hasakah,7.1,-7.6,0.0
2023-11-22,Deir ez-Zor,14.1,-4.3,5.7
2023-11-23,Aleppo,9.0,-5.4,0.0
2023-11-23,Damascus,10.7,-7.2,0.0
2023-11-23,Homs,4.5,-4.2,1.3
2023-11-23,Idlib,8.9,-4.4,0.6
2023-11-23,Lattakia,13.0,1.1,0.0
2023-11-23,Hama,8.2,-7.4,0.0
2023-11-23,Al-Hasakah,5.6,-13.3,1.8
2023-11-23,Deir ez-Zor,15.3,-5.3,0.0
2023-11-24,Aleppo,11.6,-9.0,0.0
2023-11-24,Damascus,7.6,-6.2,7.8
2023-11-24,Homs,2.7,-10.8,0.0
2023-11-24,Idlib,9.3,-8.9,1.5
2023-11-24,Lattakia,14.0,1.0,0.0
2023-11-24,Hama,10.2,-7.8,0.0
2023-11-24,Al-Hasakah,5.7,-10.9,1.5
2023-11-24,Deir ez-Zor,10.2,-4.0,0.0
2023-11-25,Aleppo,10.7,-8.5,0.0
2023-11-25,Damascus,3.0,-7.2,0.0
2023-11-25,Homs,12.5,-8.5,0.0
2023-11-25,Idlib,10.7,-4.7,0.0
2023-11-25,Lattakia,10.2,0.5,6.2
2023-11-25,Hama,6.2,-8.0,0.0
2023-11-25,Al-Hasakah,8.9,-7.7,0.0
2023-11-25,Deir ez-Zor,17.6,-4.2,0.0
2023-11-26,Aleppo,4.5,-8.8,11.1
2023-11-26,Damascus,4.4,-9.9,0.0
2023-11-26,Homs,8.7,-8.7,0.0
2023-11-26,Idlib,11.8,-6.5,0.0
2023-11-26,Lattakia,13.8,1.5,0.0
2023-11-26,Hama,6.6,-9.2,0.0
2023-11-26,Al-Hasakah,4.0,-10.9,0.0
2023-11-26,Deir ez-Zor,18.4,-6.9,0.6
2023-11-27,Aleppo,8.5,-5.4,0.0
2023-11-27,Damascus,7.4,-7.3,0.0
2023-11-27,Homs,8.5,-11.3,4.9
2023-11-27,Idlib,5.6,-3.4,0.0
2023-11-27,Lattakia,14.8,2.1,0.0
2023-11-27,Hama,3.1,-8.9,0.0
2023-11-27,Al-Hasakah,6.9,-8.9,0.8
2023-11-27,Deir ez-Zor,15.7,-5.2,0.0
2023-11-28,Aleppo,1.6,-7.4,3.2
2023-11-28,Damascus,8.3,-6.5,0.0
2023-11-28,Homs,6.1,-9.6,0.0
2023-11-28,Idlib,16.0,-10.7,0.0
2023-11-28,Lattakia,12.6,-0.8,7.4
2023-11-28,Hama,7.2,-3.7,16.8
2023-11-28,Al-Hasakah,4.9,-8.4,4.9
2023-11-28,Deir ez-Zor,7.8,-12.1,0.0
2023-11-29,Aleppo,7.0,-10.7,0.0
2023-11-29,Damascus,1.5,-8.1,0.0
2023-11-29,Homs,2.8,-8.9,0.0
2023-11-29,Idlib,8.2,-12.3,1.1
2023-11-29,Lattakia,9.9,2.2,0.0
2023-11-29,Hama,7.1,-5.8,1.5
2023-11-29,Al-Hasakah,7.0,-9.7,0.0
2023-11-29,Deir ez-Zor,14.9,-9.0,0.0
2023-11-30,Aleppo,4.4,-9.3,0.0
2023-11-30,Damascus,6.2,-12.4,4.5
2023-11-30,Homs,8.5,-7.5,3.8
2023-11-30,Idlib,9.8,-5.8,0.0
2023-11-30,Lattakia,12.4,2.6,0.0
2023-11-30,Hama,9.7,-6.4,1.5
2023-11-30,Al-Hasakah,6.2,-6.3,0.0
2023-11-30,Deir ez-Zor,14.0,-8.1,0.0
2023-12-01,Aleppo,7.6,-10.4,0.0
2023-12-01,Damascus,4.9,-8.6,1.3
2023-12-01,Homs,1.5,-7.4,4.4
2023-12-01,Idlib,7.5,-7.7,4.6
2023-12-01,Lattakia,12.3,3.2,0.6
2023-12-01,Hama,10.8,-7.7,0.4
2023-12-01,Al-Hasakah,9.2,-5.9,1.3
2023-12-01,Deir ez-Zor,10.3,-9.3,2.7
2023-12-02,Aleppo,4.8,-8.1,14.4
2023-12-02,Damascus,9.6,-7.5,1.5
2023-12-02,Homs,8.0,-14.5,1.4
2023-12-02,Idlib,7.9,-7.3,37.5
2023-12-02,Lattakia,7.5,-1.4,0.0
2023-12-02,Hama,5.5,-5.1,3.7
2023-12-02,Al-Hasakah,6.6,-10.2,5.2
2023-12-02,Deir ez-Zor,19.1,-3.1,0.0
2023-12-03,Aleppo,7.2,-12.8,2.5
2023-12-03,Damascus,9.0,-4.5,0.0
2023-12-03,Homs,7.7,-8.9,0.0
2023-12-03,Idlib,3.2,-7.6,0.0
2023-12-03,Lattakia,14.7,0.5,0.0
2023-12-03,Hama,4.5,-10.4,8.4
